Data,IPEDS ID,Year,Unduplicated Athletes,Total Athletic Spending,Athletic Spending per Athlete,Total Institutional Funding for Athletics,Institutional Funding for Athletics per Athlete,Total Coaching Salaries,Coaching Salaries per Athlete,Football Players,Total Football Spending,Football Spending per Football Player,Total Football Coaching Salaries,Football Coaching Salaries per Football Player
California State University-Fresno,110556,2011,447,"$28,838,967 ","$64,517 ","$8,398,998 ","$18,790 ","$7,304,992 ","$16,342 ",104,"$7,040,523 ","$67,697 ","$2,791,666 ","$26,843 "
California State University-Fresno,110556,2012,431,"$30,174,803 ","$70,011 ","$13,041,439 ","$30,259 ","$7,402,425 ","$17,175 ",105,"$7,253,910 ","$69,085 ","$2,760,022 ","$26,286 "
California State University-Fresno,110556,2013,421,"$33,050,314 ","$78,504 ","$13,039,903 ","$30,974 ","$8,070,594 ","$19,170 ",101,"$8,718,043 ","$86,317 ","$3,353,273 ","$33,201 "
California State University-Fresno,110556,2014,431,"$36,436,560 ","$84,540 ","$13,101,250 ","$30,397 ","$8,996,746 ","$20,874 ",102,"$10,322,556 ","$101,202 ","$4,132,549 ","$40,515 "
California State University-Fullerton,110565,2005,383,"$7,931,234 ","$20,708 ","$5,673,688 ","$14,814 ","$2,148,266 ","$5,609 ",,,,,
California State University-Fullerton,110565,2006,352,"$8,896,164 ","$25,273 ","$6,339,051 ","$18,009 ","$2,262,175 ","$6,427 ",,,,,
California State University-Fullerton,110565,2007,351,"$9,314,135 ","$26,536 ","$7,374,648 ","$21,010 ","$2,334,075 ","$6,650 ",,,,,
California State University-Fullerton,110565,2008,382,"$9,274,004 ","$24,277 ","$7,202,037 ","$18,854 ","$2,680,887 ","$7,018 ",,,,,
California State University-Fullerton,110565,2009,314,"$9,876,294 ","$31,453 ","$7,065,119 ","$22,500 ","$3,146,990 ","$10,022 ",,,,,
California State University-Fullerton,110565,2010,315,"$9,761,434 ","$30,989 ","$6,887,540 ","$21,865 ","$2,953,733 ","$9,377 ",,,,,
California State University-Fullerton,110565,2011,335,"$10,426,564 ","$31,124 ","$7,449,705 ","$22,238 ","$3,255,329 ","$9,717 ",,,,,
California State University-Fullerton,110565,2012,278,"$10,408,792 ","$37,442 ","$8,202,930 ","$29,507 ","$3,057,054 ","$10,997 ",,,,,
California State University-Fullerton,110565,2013,283,"$11,431,787 ","$40,395 ","$8,857,839 ","$31,300 ","$3,095,659 ","$10,939 ",,,,,
California State University-Fullerton,110565,2014,295,"$12,280,700 ","$41,629 ","$9,525,235 ","$32,289 ","$3,407,763 ","$11,552 ",,,,,
California State University-Long Beach,110583,2005,331,"$11,314,837 ","$34,184 ","$7,532,772 ","$22,758 ","$2,477,231 ","$7,484 ",,,,,
California State University-Long Beach,110583,2006,353,"$11,231,552 ","$31,817 ","$7,748,785 ","$21,951 ","$2,551,263 ","$7,227 ",,,,,
California State University-Long Beach,110583,2007,331,"$12,850,581 ","$38,824 ","$8,512,891 ","$25,719 ","$2,731,297 ","$8,252 ",,,,,
California State University-Long Beach,110583,2008,322,"$13,302,007 ","$41,311 ","$8,820,210 ","$27,392 ","$3,066,245 ","$9,523 ",,,,,
California State University-Long Beach,110583,2009,309,"$13,489,661 ","$43,656 ","$8,875,980 ","$28,725 ","$3,210,516 ","$10,390 ",,,,,
California State University-Long Beach,110583,2010,331,"$13,302,108 ","$40,188 ","$8,283,672 ","$25,026 ","$3,070,277 ","$9,276 ",,,,,
California State University-Long Beach,110583,2011,360,"$14,617,857 ","$40,605 ","$9,499,251 ","$26,387 ","$3,508,289 ","$9,745 ",,,,,
California State University-Long Beach,110583,2012,340,"$15,547,465 ","$45,728 ","$10,387,840 ","$30,552 ","$3,578,324 ","$10,524 ",,,,,
California State University-Long Beach,110583,2013,372,"$15,509,188 ","$41,691 ","$10,565,246 ","$28,401 ","$4,037,644 ","$10,854 ",,,,,
California State University-Long Beach,110583,2014,382,"$16,703,391 ","$43,726 ","$10,627,432 ","$27,821 ","$4,258,672 ","$11,148 ",,,,,
California State University-Northridge,110608,2005,367,"$8,110,144 ","$22,098 ","$7,257,006 ","$19,774 ","$2,431,121 ","$6,624 ",,,,,
California State University-Northridge,110608,2006,359,"$7,729,637 ","$21,531 ","$7,024,350 ","$19,566 ","$2,506,575 ","$6,982 ",,,,,
California State University-Northridge,110608,2007,372,"$8,391,285 ","$22,557 ","$7,405,926 ","$19,908 ","$2,578,689 ","$6,932 ",,,,,
California State University-Northridge,110608,2008,382,"$9,391,637 ","$24,585 ","$8,168,759 ","$21,384 ","$2,978,304 ","$7,797 ",,,,,
California State University-Northridge,110608,2009,389,"$9,492,989 ","$24,404 ","$8,367,353 ","$21,510 ","$3,041,691 ","$7,819 ",,,,,
California State University-Northridge,110608,2010,396,"$9,224,118 ","$23,293 ","$7,979,893 ","$20,151 ","$2,898,860 ","$7,320 ",,,,,
California State University-Northridge,110608,2011,382,"$10,020,983 ","$26,233 ","$9,529,469 ","$24,946 ","$3,055,921 ","$8,000 ",,,,,
California State University-Northridge,110608,2012,327,"$10,532,983 ","$32,211 ","$9,094,805 ","$27,813 ","$3,011,669 ","$9,210 ",,,,,
California State University-Northridge,110608,2013,350,"$11,368,128 ","$32,480 ","$10,011,132 ","$28,603 ","$3,297,190 ","$9,421 ",,,,,
California State University-Northridge,110608,2014,353,"$13,002,305 ","$36,834 ","$11,572,217 ","$32,782 ","$3,607,983 ","$10,221 ",,,,,
California State University-Sacramento,110617,2005,471,"$11,052,342 ","$23,466 ","$8,959,682 ","$19,023 ","$2,148,744 ","$4,562 ",89,"$1,558,875 ","$17,515 ","$465,962 ","$5,236 "
California State University-Sacramento,110617,2006,560,"$12,267,222 ","$21,906 ","$9,604,778 ","$17,151 ","$2,439,757 ","$4,357 ",92,"$1,688,686 ","$18,355 ","$577,385 ","$6,276 "
California State University-Sacramento,110617,2007,517,"$12,925,621 ","$25,001 ","$10,081,675 ","$19,500 ","$2,710,550 ","$5,243 ",83,"$1,925,744 ","$23,202 ","$603,082 ","$7,266 "
California State University-Sacramento,110617,2008,507,"$15,097,907 ","$29,779 ","$11,546,923 ","$22,775 ","$2,971,828 ","$5,862 ",79,"$2,119,042 ","$26,823 ","$657,542 ","$8,323 "
California State University-Sacramento,110617,2009,550,"$15,737,910 ","$28,614 ","$11,056,979 ","$20,104 ","$3,495,699 ","$6,356 ",85,"$2,740,473 ","$32,241 ","$970,406 ","$11,417 "
California State University-Sacramento,110617,2010,338,"$16,686,837 ","$49,369 ","$11,918,562 ","$35,262 ","$2,996,970 ","$8,867 ",85,"$2,691,697 ","$31,667 ","$766,382 ","$9,016 "
California State University-Sacramento,110617,2011,441,"$16,718,783 ","$37,911 ","$13,722,863 ","$31,118 ","$3,478,085 ","$7,887 ",88,"$2,738,845 ","$31,123 ","$957,013 ","$10,875 "
California State University-Sacramento,110617,2012,453,"$18,592,767 ","$41,044 ","$14,789,779 ","$32,649 ","$3,474,150 ","$7,669 ",87,"$3,150,341 ","$36,211 ","$964,010 ","$11,081 "
California State University-Sacramento,110617,2013,492,"$19,214,711 ","$39,054 ","$15,187,531 ","$30,869 ","$3,866,023 ","$7,858 ",95,"$3,257,367 ","$34,288 ","$1,078,862 ","$11,356 "
California State University-Sacramento,110617,2014,466,"$21,605,332 ","$46,363 ","$16,968,568 ","$36,413 ","$4,461,848 ","$9,575 ",90,"$3,945,464 ","$43,838 ","$1,253,559 ","$13,928 "
Central Connecticut State University,128771,2005,324,"$6,858,030 ","$21,167 ","$6,346,178 ","$19,587 ","$2,006,481 ","$6,193 ",68,"$811,640 ","$11,936 ","$439,237 ","$6,459 "
Central Connecticut State University,128771,2006,329,"$8,800,263 ","$26,749 ","$8,320,632 ","$25,291 ","$2,095,027 ","$6,368 ",74,"$947,396 ","$12,803 ","$470,834 ","$6,363 "
Central Connecticut State University,128771,2007,352,"$8,615,339 ","$24,475 ","$7,816,770 ","$22,207 ","$2,525,235 ","$7,174 ",82,"$1,296,523 ","$15,811 ","$493,648 ","$6,020 "
Central Connecticut State University,128771,2008,369,"$10,722,516 ","$29,058 ","$10,229,758 ","$27,723 ","$2,636,504 ","$7,145 ",83,"$1,373,798 ","$16,552 ","$531,526 ","$6,404 "
Central Connecticut State University,128771,2009,366,"$11,453,866 ","$31,295 ","$10,682,798 ","$29,188 ","$3,018,791 ","$8,248 ",85,"$1,549,843 ","$18,233 ","$638,041 ","$7,506 "
Central Connecticut State University,128771,2010,361,"$11,764,819 ","$32,590 ","$10,949,205 ","$30,330 ","$2,905,082 ","$8,047 ",82,"$1,779,801 ","$21,705 ","$627,935 ","$7,658 "
Central Connecticut State University,128771,2011,368,"$12,758,884 ","$34,671 ","$11,650,158 ","$31,658 ","$3,094,695 ","$8,409 ",87,"$1,773,009 ","$20,379 ","$662,657 ","$7,617 "
Central Connecticut State University,128771,2012,361,"$13,465,442 ","$37,300 ","$11,840,311 ","$32,799 ","$3,127,264 ","$8,663 ",88,"$1,890,549 ","$21,484 ","$660,644 ","$7,507 "
Central Connecticut State University,128771,2013,367,"$14,287,945 ","$38,932 ","$12,417,886 ","$33,836 ","$3,279,645 ","$8,936 ",87,"$1,965,576 ","$22,593 ","$665,756 ","$7,652 "
Central Connecticut State University,128771,2014,372,"$14,731,018 ","$39,600 ","$12,959,383 ","$34,837 ","$3,983,990 ","$10,710 ",85,"$2,053,577 ","$24,160 ","$785,150 ","$9,237 "
Central Michigan University,169248,2005,411,"$16,735,819 ","$40,720 ","$11,841,935 ","$28,812 ","$3,208,173 ","$7,806 ",108,"$3,572,222 ","$33,076 ","$1,016,705 ","$9,414 "
Central Michigan University,169248,2006,529,"$17,476,651 ","$33,037 ","$12,517,504 ","$23,663 ","$3,223,867 ","$6,094 ",109,"$3,692,553 ","$33,877 ","$979,564 ","$8,987 "
Central Michigan University,169248,2007,414,"$20,283,635 ","$48,994 ","$13,371,170 ","$32,298 ","$3,722,605 ","$8,992 ",107,,,,
Central Michigan University,169248,2008,400,"$21,636,204 ","$54,091 ","$13,824,715 ","$34,562 ","$3,936,132 ","$9,840 ",108,"$5,716,507 ","$52,931 ","$1,341,230 ","$12,419 "
Central Michigan University,169248,2009,438,"$22,418,292 ","$51,183 ","$15,158,499 ","$34,608 ","$4,074,845 ","$9,303 ",108,"$6,032,887 ","$55,860 ","$1,362,921 ","$12,620 "
Central Michigan University,169248,2010,432,"$24,104,699 ","$55,798 ","$16,457,883 ","$38,097 ","$4,583,736 ","$10,611 ",105,"$7,038,284 ","$67,031 ","$1,895,892 ","$18,056 "
Central Michigan University,169248,2011,405,"$23,423,660 ","$57,836 ","$16,610,075 ","$41,013 ","$4,458,767 ","$11,009 ",105,"$5,826,355 ","$55,489 ","$1,649,227 ","$15,707 "
Central Michigan University,169248,2012,420,"$25,738,861 ","$61,283 ","$17,260,950 ","$41,098 ","$4,880,242 ","$11,620 ",110,"$5,656,183 ","$51,420 ","$1,639,718 ","$14,907 "
Central Michigan University,169248,2013,466,"$27,187,504 ","$58,342 ","$18,572,824 ","$39,856 ","$5,239,305 ","$11,243 ",114,"$6,740,097 ","$59,124 ","$1,851,362 ","$16,240 "
Central Michigan University,169248,2014,439,"$29,281,777 ","$66,701 ","$21,605,613 ","$49,216 ","$5,343,876 ","$12,173 ",106,"$5,995,025 ","$56,557 ","$1,843,658 ","$17,393 "
Chicago State University,144005,2005,102,,,,,,,,,,,
Chicago State University,144005,2006,135,,,,,,,,,,,
Chicago State University,144005,2007,159,,,,,,,,,,,
Chicago State University,144005,2008,155,,,,,,,,,,,
Chicago State University,144005,2009,135,,,,,,,,,,,
Chicago State University,144005,2010,158,"$3,521,813 ","$22,290 ","$3,243,188 ","$20,527 ","$592,388 ","$3,749 ",,,,,
Chicago State University,144005,2011,117,"$5,196,546 ","$44,415 ","$4,254,592 ","$36,364 ","$611,435 ","$5,226 ",,,,,
Chicago State University,144005,2012,125,"$5,630,586 ","$45,045 ","$5,358,486 ","$42,868 ","$686,684 ","$5,493 ",,,,,
Chicago State University,144005,2013,129,"$5,664,694 ","$43,912 ","$6,228,485 ","$48,283 ","$973,630 ","$7,548 ",,,,,
Chicago State University,144005,2014,131,,,$0 ,$0 ,$0 ,$0 ,,,,,
Citadel Military College of South Carolina,217864,2005,234,"$8,281,173 ","$35,390 ","$5,687,376 ","$24,305 ","$1,430,123 ","$6,112 ",73,,,"$598,927 ","$8,204 "
Citadel Military College of South Carolina,217864,2006,328,"$9,162,896 ","$27,936 ","$5,901,936 ","$17,994 ","$1,630,552 ","$4,971 ",99,"$3,015,321 ","$30,458 ","$691,980 ","$6,990 "
Citadel Military College of South Carolina,217864,2007,298,"$9,865,220 ","$33,105 ","$6,252,987 ","$20,983 ","$1,728,552 ","$5,801 ",111,"$2,985,589 ","$26,897 ","$730,193 ","$6,578 "
Citadel Military College of South Carolina,217864,2008,321,"$10,607,744 ","$33,046 ","$7,288,024 ","$22,704 ","$2,057,329 ","$6,409 ",107,"$3,104,212 ","$29,011 ","$842,343 ","$7,872 "
Citadel Military College of South Carolina,217864,2009,325,"$11,248,445 ","$34,611 ","$7,200,348 ","$22,155 ","$2,268,746 ","$6,981 ",122,"$3,386,009 ","$27,754 ","$951,546 ","$7,800 "
Citadel Military College of South Carolina,217864,2010,316,"$11,616,308 ","$36,760 ","$7,606,542 ","$24,071 ","$2,297,382 ","$7,270 ",119,"$3,588,122 ","$30,152 ","$870,746 ","$7,317 "
Citadel Military College of South Carolina,217864,2011,389,"$12,215,504 ","$31,402 ","$8,394,216 ","$21,579 ","$2,406,986 ","$6,188 ",125,"$3,927,935 ","$31,423 ","$966,772 ","$7,734 "
Citadel Military College of South Carolina,217864,2012,351,"$12,841,412 ","$36,585 ","$8,922,444 ","$25,420 ","$2,471,452 ","$7,041 ",123,"$3,891,757 ","$31,640 ","$1,005,007 ","$8,171 "
Citadel Military College of South Carolina,217864,2013,378,"$13,247,154 ","$35,045 ","$9,259,116 ","$24,495 ","$2,589,549 ","$6,851 ",125,"$4,014,519 ","$32,116 ","$1,058,324 ","$8,467 "
Citadel Military College of South Carolina,217864,2014,354,"$13,613,427 ","$38,456 ","$9,327,235 ","$26,348 ","$2,663,817 ","$7,525 ",124,"$4,119,001 ","$33,218 ","$1,064,808 ","$8,587 "
Clemson University,217882,2005,487,"$39,977,199 ","$82,089 ","$1,639,758 ","$3,367 ","$7,145,096 ","$14,672 ",116,,,,
Clemson University,217882,2006,566,"$46,863,188 ","$82,797 ","$3,354,521 ","$5,927 ","$8,003,735 ","$14,141 ",110,"$13,376,672 ","$121,606 ","$3,171,464 ","$28,831 "
Clemson University,217882,2007,483,"$54,249,905 ","$112,319 ","$3,755,750 ","$7,776 ","$8,381,893 ","$17,354 ",111,"$13,880,931 ","$125,053 ","$3,339,975 ","$30,090 "
Clemson University,217882,2008,481,"$60,050,712 ","$124,846 ","$3,936,484 ","$8,184 ","$11,076,866 ","$23,029 ",114,"$15,678,243 ","$137,528 ","$4,170,894 ","$36,587 "
Clemson University,217882,2009,439,"$61,972,760 ","$141,168 ","$4,459,945 ","$10,159 ","$9,128,042 ","$20,793 ",115,"$19,387,978 ","$168,591 ","$3,637,450 ","$31,630 "
Clemson University,217882,2010,491,"$56,780,518 ","$115,643 ","$4,819,076 ","$9,815 ","$10,936,282 ","$22,273 ",115,"$18,114,200 ","$157,515 ","$4,950,562 ","$43,048 "
Clemson University,217882,2011,500,"$58,367,884 ","$116,736 ","$5,106,024 ","$10,212 ","$11,680,412 ","$23,361 ",113,"$17,992,943 ","$159,230 ","$3,461,409 ","$30,632 "
Clemson University,217882,2012,472,"$67,783,797 ","$143,610 ","$5,316,712 ","$11,264 ","$14,614,380 ","$30,963 ",115,"$24,144,791 ","$209,955 ","$7,836,615 ","$68,144 "
Clemson University,217882,2013,437,"$67,091,087 ","$153,527 ","$3,756,657 ","$8,596 ","$13,372,704 ","$30,601 ",115,"$22,339,679 ","$194,258 ","$6,587,976 ","$57,287 "
Clemson University,217882,2014,471,"$73,456,221 ","$155,958 ","$4,375,745 ","$9,290 ","$15,474,254 ","$32,854 ",123,"$26,976,828 ","$219,324 ","$8,656,802 ","$70,381 "
Cleveland State University,202134,2005,250,"$7,120,902 ","$28,484 ","$5,796,253 ","$23,185 ","$1,440,205 ","$5,761 ",,,,,
Cleveland State University,202134,2006,261,"$7,936,941 ","$30,410 ","$6,480,498 ","$24,829 ","$1,473,736 ","$5,646 ",,,,,
Cleveland State University,202134,2007,284,"$8,345,574 ","$29,386 ","$6,671,593 ","$23,492 ","$1,668,733 ","$5,876 ",,,,,
Cleveland State University,202134,2008,284,"$8,759,138 ","$30,842 ","$7,002,634 ","$24,657 ","$1,774,012 ","$6,247 ",,,,,
Cleveland State University,202134,2009,277,"$10,018,891 ","$36,169 ","$8,130,966 ","$29,354 ","$2,101,093 ","$7,585 ",,,,,
Cleveland State University,202134,2010,274,"$10,137,569 ","$36,998 ","$8,490,149 ","$30,986 ","$2,063,079 ","$7,529 ",,,,,
Cleveland State University,202134,2011,284,"$10,630,516 ","$37,431 ","$8,986,594 ","$31,643 ","$2,258,519 ","$7,953 ",,,,,
Cleveland State University,202134,2012,283,"$10,911,800 ","$38,558 ","$9,049,438 ","$31,977 ","$2,225,959 ","$7,866 ",,,,,
Cleveland State University,202134,2013,273,"$11,290,814 ","$41,358 ","$9,624,278 ","$35,254 ","$2,314,964 ","$8,480 ",,,,,
Cleveland State University,202134,2014,277,"$11,446,911 ","$41,325 ","$9,627,983 ","$34,758 ","$2,452,340 ","$8,853 ",,,,,
Coastal Carolina University,218724,2005,398,"$10,857,118 ","$27,279 ","$9,157,678 ","$23,009 ","$1,820,051 ","$4,573 ",125,"$2,182,669 ","$17,461 ","$597,597 ","$4,781 "
Coastal Carolina University,218724,2006,398,"$13,058,924 ","$32,811 ","$10,552,212 ","$26,513 ","$2,139,564 ","$5,376 ",130,"$2,714,221 ","$20,879 ","$683,658 ","$5,259 "
Coastal Carolina University,218724,2007,399,"$15,162,840 ","$38,002 ","$12,741,383 ","$31,933 ","$2,423,084 ","$6,073 ",128,"$3,340,465 ","$26,097 ","$786,230 ","$6,142 "
Coastal Carolina University,218724,2008,392,"$16,910,542 ","$43,139 ","$14,651,746 ","$37,377 ","$3,053,263 ","$7,789 ",130,"$4,175,452 ","$32,119 ","$1,044,956 ","$8,038 "
Coastal Carolina University,218724,2009,369,"$17,849,304 ","$48,372 ","$15,141,274 ","$41,033 ","$3,277,103 ","$8,881 ",132,"$4,424,905 ","$33,522 ","$1,126,101 ","$8,531 "
Coastal Carolina University,218724,2010,331,"$18,492,619 ","$55,869 ","$15,366,323 ","$46,424 ","$3,249,469 ","$9,817 ",87,"$4,638,307 ","$53,314 ","$1,001,917 ","$11,516 "
Coastal Carolina University,218724,2011,407,"$19,070,302 ","$46,856 ","$15,619,504 ","$38,377 ","$3,522,069 ","$8,654 ",105,"$4,500,116 ","$42,858 ","$1,148,591 ","$10,939 "
Coastal Carolina University,218724,2012,387,"$22,174,271 ","$57,298 ","$18,299,695 ","$47,286 ","$3,692,703 ","$9,542 ",108,"$6,540,131 ","$60,557 ","$1,166,490 ","$10,801 "
Coastal Carolina University,218724,2013,424,"$22,190,005 ","$52,335 ","$18,346,325 ","$43,270 ","$4,097,647 ","$9,664 ",107,"$5,345,890 ","$49,962 ","$1,237,116 ","$11,562 "
Coastal Carolina University,218724,2014,425,"$23,829,311 ","$56,069 ","$19,158,081 ","$45,078 ","$4,293,275 ","$10,102 ",117,"$6,050,364 ","$51,713 ","$1,303,328 ","$11,140 "
College of Charleston,217819,2005,353,"$7,555,662 ","$21,404 ","$5,949,235 ","$16,853 ","$1,849,562 ","$5,240 ",,,,,
College of Charleston,217819,2006,336,"$9,411,661 ","$28,011 ","$6,475,786 ","$19,273 ","$2,031,496 ","$6,046 ",,,,,
College of Charleston,217819,2007,327,"$9,015,453 ","$27,570 ","$8,107,336 ","$24,793 ","$2,056,457 ","$6,289 ",,,,,
College of Charleston,217819,2008,369,,,,,,,,,,,
College of Charleston,217819,2009,359,"$10,569,937 ","$29,443 ","$8,948,767 ","$24,927 ","$2,345,572 ","$6,534 ",,,,,
College of Charleston,217819,2010,357,"$11,506,049 ","$32,230 ","$9,671,507 ","$27,091 ","$2,335,936 ","$6,543 ",,,,,
College of Charleston,217819,2011,362,"$12,581,763 ","$34,756 ","$10,470,646 ","$28,924 ","$2,545,745 ","$7,032 ",,,,,
College of Charleston,217819,2012,385,"$14,456,055 ","$37,548 ","$11,561,484 ","$30,030 ","$2,751,367 ","$7,146 ",,,,,
College of Charleston,217819,2013,393,"$17,400,040 ","$44,275 ","$12,079,978 ","$30,738 ","$2,999,153 ","$7,631 ",,,,,
College of Charleston,217819,2014,397,"$18,121,066 ","$45,645 ","$13,153,721 ","$33,133 ","$3,107,194 ","$7,827 ",,,,,
College of William and Mary,231624,2005,511,"$12,960,128 ","$25,362 ","$6,374,773 ","$12,475 ","$2,442,564 ","$4,780 ",100,"$3,049,056 ","$30,491 ","$644,583 ","$6,446 "
College of William and Mary,231624,2006,524,"$14,084,540 ","$26,879 ","$6,693,112 ","$12,773 ","$2,674,792 ","$5,105 ",106,"$3,006,528 ","$28,363 ","$738,226 ","$6,964 "
College of William and Mary,231624,2007,498,"$14,745,304 ","$29,609 ","$7,228,391 ","$14,515 ","$2,876,592 ","$5,776 ",100,"$3,272,956 ","$32,730 ","$779,642 ","$7,796 "
College of William and Mary,231624,2008,522,"$15,883,482 ","$30,428 ","$7,900,102 ","$15,134 ","$3,182,133 ","$6,096 ",102,"$3,538,502 ","$34,691 ","$822,038 ","$8,059 "
College of William and Mary,231624,2009,502,"$17,587,220 ","$35,034 ","$9,545,324 ","$19,015 ","$3,222,136 ","$6,419 ",99,"$4,042,321 ","$40,832 ","$825,965 ","$8,343 "
College of William and Mary,231624,2010,501,"$17,982,575 ","$35,893 ","$9,951,101 ","$19,862 ","$3,228,462 ","$6,444 ",101,"$4,599,771 ","$45,542 ","$785,789 ","$7,780 "
College of William and Mary,231624,2011,492,"$22,726,985 ","$46,193 ","$10,796,203 ","$21,944 ","$3,684,142 ","$7,488 ",100,"$5,430,110 ","$54,301 ","$1,066,048 ","$10,660 "
College of William and Mary,231624,2012,495,"$20,384,899 ","$41,182 ","$11,494,706 ","$23,222 ","$3,532,473 ","$7,136 ",102,"$4,983,155 ","$48,854 ","$972,024 ","$9,530 "
College of William and Mary,231624,2013,519,"$21,244,506 ","$40,934 ","$11,989,354 ","$23,101 ","$3,708,072 ","$7,145 ",99,"$5,298,364 ","$53,519 ","$1,013,765 ","$10,240 "
College of William and Mary,231624,2014,529,"$23,664,883 ","$44,735 ","$12,691,327 ","$23,991 ","$4,124,989 ","$7,798 ",105,"$6,001,007 ","$57,152 ","$1,137,897 ","$10,837 "
Colorado State University,126818,2005,374,"$18,012,178 ","$48,161 ","$6,329,144 ","$16,923 ","$3,415,932 ","$9,134 ",118,"$5,588,319 ","$47,359 ","$1,471,842 ","$12,473 "
